reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentimen
38abf4b5-e8c0-458b-b887-37bcf75ed68e,Arfansigitmaulana Jr,https://play-lh.googleusercontent.com/a-/ALV-UjXETWi_WOidNFMTIunQrqwsVypOeyV0sczVCa_LKKuvONdx24V4,Game nya mengikuti game mobile legends,1,0,9.4.1.4,2024-06-29 05:12:00,,,9.4.1.4,0.0
07ad6f7f-8ac4-42ea-be25-d017a78a9bb5,Indra Purwanto,https://play-lh.googleusercontent.com/a-/ALV-UjUDv6CN7Skcolnv2-KxP2LrQGbiI-KeuAhn2Q3BUfu03WgOhx97,mantap,5,0,9.4.1.4,2024-06-29 05:12:00,,,9.4.1.4,1.0
022bc8a2-d5b0-4a53-8eb3-512fd0afec9e,Abycell ServiceHp,https://play-lh.googleusercontent.com/a/ACg8ocJ9LPWxvOHwEdmP5jV-3jV0eTd8a08twXa2vMnV4_JXvkGRmg=mo,Game buruk niru game sebelah huhuh,1,0,,2024-06-29 05:12:00,,,,0.0
80bf9924-e84a-4510-8718-891f6ce4fc57,irsyad arsyad,https://play-lh.googleusercontent.com/a/ACg8ocI452ehsaFtfJ1lyI24ShRdo93a83FNnC2_4YcOAYI2FgkiXg=mo,mantap boss,5,0,9.4.1.4,2024-06-29 05:12:00,,,9.4.1.4,1.0
89acc9c3-78d5-4745-8d1e-e61ff91ed8c5,Revan Setiawan,https://play-lh.googleusercontent.com/a/ACg8ocLe8l3vp1EVh5y7H-Cr_sMZojsAl6UvReFGV21k6IHh3jfU-w=mo,bagus dan seru,4,0,9.4.1.4,2024-06-29 05:11:00,,,9.4.1.4,1.0
98f42ab0-10f7-4da4-8a68-474257d21520,Azzam Sulaiman,https://play-lh.googleusercontent.com/a-/ALV-UjV1_Wh_l5CFSQmPnCv7q-a3pobCaUru9xGt0Oomvis4TcsJcoRE,lebih baik daripada game sebelah,5,0,9.4.1.4,2024-06-29 05:10:00,,,9.4.1.4,1.0
56c1c67c-24ab-4c8a-9a52-5a5c4f45dd5a,Mukhlis Nor,https://play-lh.googleusercontent.com/a/ACg8ocI0w5cF-_-7mg-gngSgS1f1QFNk4XRo6-OGTmyxjAXHW75FRA=mo,boleh lah,4,0,9.4.1.3,2024-06-29 05:10:00,,,9.4.1.3,1.0
f5b5a1dd-ef9a-456f-9f59-9cb4b7fbd462,13enx sangraha,https://play-lh.googleusercontent.com/a/ACg8ocLawj3I3xVuwmu-V2EB_fjjAlcDL49R7ZS6pTFt8oUnWDy8bA=mo,Jelek suka macet tiap masuk ke pertandingan.,3,1,9.4.1.4,2024-06-29 05:10:00,,,9.4.1.4,0.0
475e8be6-f4c3-49f1-b4f6-5c6635d6ecbc,レックスAditya,https://play-lh.googleusercontent.com/a-/ALV-UjX6njVn6xYYq4OX1PL75vouJcvkJG4WWZK6ounW6FxfGzgQuu8,Match nya kga seimbang mulu buset Dapet tim tier diamond tapi maen kea tier bronze ajg Musuhnya juga kelewat GG,1,0,,2024-06-29 05:10:00,,,,0.0
83cf0da7-90d5-4d57-bbf6-7352de55748d,Listyanto Nurprasetyo,https://play-lh.googleusercontent.com/a-/ALV-UjX7XzO3t6rP18NSvmMIR9NZTXAIu8M6Gu41Y5COOw-a1g8oLH4,game nya ramah dan mudah di mainkan sukses terus develop,5,0,9.4.1.3,2024-06-29 05:10:00,,,9.4.1.3,1.0
9e1e4405-136e-4838-8a2f-0e15d7502e56,Haturessy Rakanyawa,https://play-lh.googleusercontent.com/a-/ALV-UjXb_Fg6B0FAYtJAOFjKMmHT0ulDkOeDR79KTDl1nMZlJ4FFvFk,Lag nya lebih parah dari ML. Game burik 😂🤣 Terpaksa uninstal 😠😠😠😠,1,1,,2024-06-29 05:09:00,,,,0.0
c26f8579-ba8a-49c4-b434-324daa33c76d,Upinxgembel,https://play-lh.googleusercontent.com/a/ACg8ocIob54H8-Qy31ru3H_tVtpw4W2AgF6J_-NEtXwVRwALh9nTxA=mo,bagus,5,0,9.4.1.4,2024-06-29 05:08:00,,,9.4.1.4,1.0
ac484c67-b2d9-4ddf-8811-724be29f0149,Ummi Afa,https://play-lh.googleusercontent.com/a/ACg8ocL2DLf-enychI7EafgEgZYXwjJFgy112T14Ds-j4j6FSv8yyg=mo,masih sering lag padahal jaringan 4G untuk youtube juga lancar tolong diperbaiki,3,0,9.4.1.4,2024-06-29 05:07:00,,,9.4.1.4,0.0
43ce3d54-d4d4-49a9-9386-bb875566e1d6,Arif Firmansyah,https://play-lh.googleusercontent.com/a/ACg8ocIw_etzCMl8ShmcZdM1iITSDlnC1a4_mj1LLrEJTtUOOySDsw=mo,ok,5,0,9.4.1.4,2024-06-29 05:07:00,,,9.4.1.4,1.0
ca7221c9-3cb3-443d-b1b7-eb69a4796037,Mochammad Seno,https://play-lh.googleusercontent.com/a/ACg8ocKE1AXlifyev_ihumq4RqWEB3l8SmnjeUqm7r8RJ_rHW-nfCw=mo,sukses selalu,5,0,9.4.1.4,2024-06-29 05:06:00,,,9.4.1.4,1.0
0c4347be-5bc3-49ff-86df-762e5c84e525,Fahmi Setiawan,https://play-lh.googleusercontent.com/a-/ALV-UjVzAqNSatAIrtBTaqoV5j76OI_onBWVj8-bFF4FhgLmwhePjfn1,Mantap sejauh ini,5,0,9.4.1.3,2024-06-29 05:06:00,,,9.4.1.3,1.0
61762118-5808-4371-a2d1-e49a3715bf58,Agus Otnasus,https://play-lh.googleusercontent.com/a-/ALV-UjWWYUklAqFnHmcu7CAFrSMuLwkttgjWkB0qd7vspveW1y54YdY9,mantap,5,0,,2024-06-29 05:06:00,,,,1.0
385a2829-b48a-4442-8ead-2b71588ca391,MARSEL TENATEA,https://play-lh.googleusercontent.com/a-/ALV-UjXpjZV6QCCXPesOj4FIIs7DAVVFncgzSudBq3lzz2AwMp-O1sTc,lebih bagus hok daripada ml,5,0,9.4.1.4,2024-06-29 05:05:00,,,9.4.1.4,1.0
e167e889-809c-4c23-a144-4cc05747d35b,Muhammad Ramlan,https://play-lh.googleusercontent.com/a/ACg8ocKFCJc5dzVOic7bU4_pBU8XKXUQRuMbXrPlVNGY3mEncNDZaQ=mo,yg terbaik pokoknya,5,0,9.4.1.4,2024-06-29 05:05:00,,,9.4.1.4,1.0
9681ace1-c830-440a-90cd-b09c5fac7927,Oktavianus Yan M,https://play-lh.googleusercontent.com/a-/ALV-UjW-dbtM-TPdTZkOop4GYJyfFZgny2U1dtLQXXdV1kX9V13NBu9s,Game baik😁,5,0,9.4.1.4,2024-06-29 05:03:00,,,9.4.1.4,1.0
9ea80da5-ef9f-4cd2-8921-6dc1605be1b2,SONIK BINTANG,https://play-lh.googleusercontent.com/a-/ALV-UjUC4eQ-KefkHFE9GnjEbCT37RvPZpnpRzUDel053C1e8rgMCKEU,Gamenya Bagus!!!!,5,0,9.4.1.4,2024-06-29 05:03:00,,,9.4.1.4,1.0
90487fb3-bc27-4bf9-8bec-dbd3929ef3e6,El Joice,https://play-lh.googleusercontent.com/a/ACg8ocJpBuQ2VEmgNgv7WVkTCMNF-Kk95lhIe1INF20BCwiKKei6RQ=mo,lebih baik dari mlb,5,0,9.4.1.4,2024-06-29 05:03:00,,,9.4.1.4,1.0
6eb67739-d016-4f5f-97cb-ea4ddab7abd1,Putra Panda,https://play-lh.googleusercontent.com/a/ACg8ocLWe_acUsl0uCDYcKtyRtH8CRR0w8RaCjL05kVfmt9m9W43KQ=mo,Bagusan juga mobilegend bang bang,1,0,,2024-06-29 05:01:00,,,,0.0
44fbc7dd-7e96-437e-84e4-f9b7b8e17412,Emi Sumarni,https://play-lh.googleusercontent.com/a/ACg8ocJ6lH-OzxfLkzhgOx0dsPGUW769L13DE3g0aHIW3x6wqftJvA=mo,Sangat menyenangkan,5,0,,2024-06-29 05:00:00,,,,1.0
df64e531-1f98-4575-85fd-3e282ddb9219,irwansyah edison,https://play-lh.googleusercontent.com/a-/ALV-UjVBSSLaQNqzo5-CS-N8hvrbATybBkBeSiQFAW0gdZQTJ6JmiOpH,ok banget ni.....,5,0,9.4.1.3,2024-06-29 04:59:00,,,9.4.1.3,1.0
7290cb88-88e6-45a5-9a9b-f52b707a6693,tie denny,https://play-lh.googleusercontent.com/a/ACg8ocJ5_I5zWiAsJYQ1wSdaeYzLknIb_Fc_ZztvOmfvc9pDTbtXcA=mo,Iklan ny BERISIK,1,0,,2024-06-29 04:57:00,,,,0.0
26b38de1-05bf-4805-92b0-a3999d0c9bb7,Syahfina Nabila,https://play-lh.googleusercontent.com/a-/ALV-UjUz4sudU1xljwnuqKFuhThYDm_0nLefQ9jdOmbTTUeQAzKPDgQ,sangat keren,5,0,9.4.1.4,2024-06-29 04:57:00,,,9.4.1.4,1.0
c22a1ed0-bcd5-414c-8c03-841a45dd31d2,Ilhamz Pratama,https://play-lh.googleusercontent.com/a-/ALV-UjVAIsuY9A3htvrJBtDZ5zqd9midBr_5D5P5bv9xZBmMUgtVquM,"Sering frame drop disaat gameplay, padahal maen yang lain biasa aja. Satu hal lagi dari saya, kenapa setiap saya main di tim saya player baru semua termasuk saya sedangkan di tim lawan pemain pro semua. Mungkin karena gamenya dari sana, rilisnya duluan disana jadi kami kebagian keraknya aja. Wkwk. Kurang Seimbang di sistem Rank.",1,1071,9.4.1.4,2024-06-29 04:57:00,"Hai pemain, 
Sistem pencarian lawan mematuhi prinsip keadilan, dan sistem biasanya mencocokkan pemain dengan pemain lainnya dalam tier yang sama. Namun, hasil Match ditentukan oleh beberapa faktor. Sebaiknya bentuk tim dengan teman untuk bermain game karena kerja sama yang baik membantu meningkatkan peluang untuk menang.
Jim
Tim Litbang HoK",6/30/2024 2:59,9.4.1.4,0.0
bc48cdbe-d227-40c6-9c0c-3dd97c04b596,MUHAMMAD RAMADHANI,https://play-lh.googleusercontent.com/a-/ALV-UjUL_jdUgMwKHCkJCu4Wq0xXqoLjb5vsjtEkb7PEiLW5ZUSjbRbT,Mantap,5,0,,2024-06-29 04:57:00,,,,1.0
a7a693e4-3d7d-42bf-a70b-cb882e374d94,Novrialdi Pratama,https://play-lh.googleusercontent.com/a/ACg8ocJ-8Q9W4H5hZph-pM5kJROLYzbXlM1KjAxEKbX8bbJl172gAA=mo,Game babi,1,0,9.4.1.4,2024-06-29 04:57:00,,,9.4.1.4,0.0
6756910f-2d68-47da-8887-15ba107c1254,Marwan Awan,https://play-lh.googleusercontent.com/a/ACg8ocIuidcCr01eOX4DgMBovTtzeitmWtc8e4fhYla9GB1Ygw223Q=mo,Game nya ngikutin game mobile legend,1,0,,2024-06-29 04:55:00,,,,0.0
3ab73d31-cfaa-47a1-8467-d87fb4457cbd,muhammad suwandy,https://play-lh.googleusercontent.com/a-/ALV-UjWSlydnqDhS5zDJB9OPlwdWfsUKPzcEG-IzBf9yCalIqCmhS3it,Sangat bagus keren banyak skin yang keren dan hero ya banyak bagusan ini dari pada ml,5,0,9.4.1.3,2024-06-29 04:55:00,,,9.4.1.3,1.0
deda9d79-73ea-43d2-bd63-b07c64033b32,Abyan Dannista Pagun Agusti,https://play-lh.googleusercontent.com/a/ACg8ocKgdMeboIrq8BMkOV9mZ0RppnsKB-oHEsjJYielHwmKGcx4YQ=mo,keren,4,0,9.4.1.4,2024-06-29 04:55:00,,,9.4.1.4,1.0
421fdb7f-9a79-44d2-9917-607d73514c94,FADHLILLAH,https://play-lh.googleusercontent.com/a-/ALV-UjVMY9446j7duBpjCmnUTJWQkDautDt9uLzCK_P1XHWBhbgj7FWX,keren si gamenya seru gameplay,5,0,9.4.1.4,2024-06-29 04:54:00,,,9.4.1.4,1.0
b5dfb80f-8f64-4818-ae8b-b12d4dd155aa,Adit Tampan,https://play-lh.googleusercontent.com/a/ACg8ocKiuJu6lj271SzwvnZsI7zvKlWAh30hmd83YBCIVU0_3U1h=mo,Plagiat,1,0,,2024-06-29 04:54:00,,,,0.0
395cf9eb-deef-4a5e-a5a2-85ae0fda5f9b,Homsiafatul Imami,https://play-lh.googleusercontent.com/a-/ALV-UjWhYQFSRkFUtf6KqQqstxvJ5XXKs-ujxTqgDpBawm_V7VGtlQM,Gak bisa main rank punya gua,1,0,9.4.1.4,2024-06-29 04:53:00,"Hai pemain, 
Jika saat ini kamu mengalami masalah teknis dengan aplikasi ini, atau jika kamu memiliki pertanyaan, komentar, atau saran apa pun terkait HoK, hubungi kami melalui dukungan pemain dalam game. Kami akan berusaha sebaik mungkin untuk mengatasi masalahmu. 
Cara: [Pengaturan] > [Dukungan Pemain] > [Hubungi Kami].
David
Tim Litbang HoK",6/30/2024 3:25,9.4.1.4,0.0
b12c7596-7058-4d2d-88be-4873d402b834,Alakazab Akontes,https://play-lh.googleusercontent.com/a/ACg8ocKkapdIUCwCq-F5Nk72JDJM7HERDWfYoQyYRoH_BAUfiy9fbg=mo,"Game cacat anj,di sentuh ga bisa gd respon knnntl",1,0,9.4.1.3,2024-06-29 04:52:00,"Kamu dapat memeriksa terlebih dahulu apakah lingkungan jaringan dalam keadaan baik. Selain itu, coba tutup aplikasi yang tidak diperlukan dan kosongkan memori pada perangkat kamu untuk memastikan tersedia cukup ruang penyimpanan untuk menjalankan game. Jika masalah masih berlanjut, hubungi kami melalui dukungan pemain dalam game.",6/30/2024 3:08,9.4.1.3,0.0
0b84b6ab-6672-425d-bedb-33df9fe700de,Felicia Darmansyah,https://play-lh.googleusercontent.com/a-/ALV-UjWawqMqBuBkpAsy_y6tz9Llo8bOCMAUuLMK3iexNJCgFpjF90M,Grafiknya jelek dan heronya burik agak ngikutin mobile legends,1,0,,2024-06-29 04:52:00,,,,0.0
07a19715-8279-4085-af30-b9e7ea2c05f6,Al Ghazali,https://play-lh.googleusercontent.com/a/ACg8ocKKrJCVra0p-CPOl_0QkCLyiKIta4re3fUxjOIxJGMy0ifEow=mo,Ngikutin mlbb,1,0,,2024-06-29 04:51:00,,,,0.0
68526e13-7f17-4229-8415-e8986d3c2f2d,Hidayat Nursyamshi,https://play-lh.googleusercontent.com/a/ACg8ocK8KQNpiWpHMk7qC8qjYa3M3ObRi6I-yn4sw76IHOigNPr_Kg=mo,Bagus seru,5,0,,2024-06-29 04:51:00,,,,1.0
da568e1d-871a-425e-ac97-3073e182c160,riswanto Latif,https://play-lh.googleusercontent.com/a-/ALV-UjUqvodZFrsubLlNq5xxw7-l-ygPGo7SNnn8ep4FSM9LSM_8AdE,game yg bagus,5,0,9.4.1.4,2024-06-29 04:50:00,,,9.4.1.4,1.0
b1662f54-a931-4939-99df-2da6b8b0891e,Annisa Ichwan,https://play-lh.googleusercontent.com/a/ACg8ocLL0lsFcYEAplmr7tf2qahDk_P9ZCf5jLUwKtMNL2cEeNWzKQ=mo,bagus,5,0,9.4.1.4,2024-06-29 04:49:00,,,9.4.1.4,1.0
566e3b16-40c9-4465-bb55-4e74ccaed989,Poncil Siyou,https://play-lh.googleusercontent.com/a-/ALV-UjWki0OvRiRQfPy_d_PF8YfdB1qwbLK_bfAdrTCL-VRuqOtfwahX,ok,4,0,9.4.1.3,2024-06-29 04:49:00,,,9.4.1.3,1.0
ce8405a4-b9d3-4f67-808f-aca9044f79a4,lusy dety,https://play-lh.googleusercontent.com/a-/ALV-UjVRn5ka7IGe9v5T5fFy-KC6LE0sN26I-72kPyrw-Iufcd6FDK8,keren abiss,5,0,,2024-06-29 04:47:00,,,,1.0
28f33e61-7be9-4f64-a608-f04b2cdf711a,Wibu Opsional,https://play-lh.googleusercontent.com/a-/ALV-UjVCCOAQ-2mIm1PhJX3dw0kej55Fn5WaGRWM9eP22CoKcJ4Yxsc,"Pas main timnya guoblok semua, masa saya mm tapi GK ada tank yg bantuin kan ajg😡😡",1,0,9.4.1.3,2024-06-29 04:45:00,,,9.4.1.3,0.0
b3d8d30e-b03f-416f-a0c8-d45541a23ba7,Ifkal Dermawan,https://play-lh.googleusercontent.com/a-/ALV-UjWCmu3e7tz1oi-cnzq79XeK_07XiU-By1u80R65oCuTbIEct05V,Kalah ML,5,0,,2024-06-29 04:45:00,,,,0.0
cdb4e6c8-c2cd-448a-b88a-504d608a5e17,Indra Rahmat,https://play-lh.googleusercontent.com/a-/ALV-UjU2Iax9HyhyCwqT8Nc9svzl1xgXL1jUDqySZrjKl3fzJgDTL-k,"Gw gak Nemu seru nya dmn , lebih seru ml walau player nya banyak yg toxic , Dri pd game ini skin free tapi ga seru",1,0,,2024-06-29 04:44:00,,,,0.0
f9892126-e425-48f2-bd05-448b2926c154,Aurora Zakiyah,https://play-lh.googleusercontent.com/a-/ALV-UjV1zvWwAERUBXeHeU1VbXiWVmI45nglUDiJLr30HSXsI5JgLp8y,Amati tiru plek ketiplek,1,0,,2024-06-29 04:43:00,,,,0.0
adaa5645-f2a5-4e60-8aba-02743bcf4c01,La Suryadi,https://play-lh.googleusercontent.com/a-/ALV-UjUXzyeg6qlfc8Q53_dXlIwKNo_5GRvKj8i7n6Btdw6WLhDjith0,sangat bagus sekali 😍😍😍😍😍🥳,5,0,9.4.1.4,2024-06-29 04:43:00,,,9.4.1.4,1.0
67079e3b-a034-4b7c-a2c9-e1a7409d658b,Raja Syadid,https://play-lh.googleusercontent.com/a-/ALV-UjVP8hRFGbuwJw8yMPmvMWHRcAIF880Os8sxIlpbW1kA29gkpTqB,Iklannya tengil,1,0,,2024-06-29 04:43:00,,,,0.0
6c587ffc-a190-4a43-a9f3-317b0955dd6b,Reza Okta,https://play-lh.googleusercontent.com/a/ACg8ocIJ-sBS1XyrZG5VRy7oVs6luvAp3ofphRqjdTtRYGFz-64OCg=mo,keren abis,5,0,9.4.1.3,2024-06-29 04:43:00,,,9.4.1.3,1.0
f5920ff2-8c78-43f5-a8a5-e7f126c8caf6,Imam Gazali,https://play-lh.googleusercontent.com/a/ACg8ocI7KdNGXjEDmCq5QmEgLoH9qslFS_M6J8dRmuyMo6qoZgWFLQ=mo,GEME INI SANGAT BAGUS,5,0,9.4.1.3,2024-06-29 04:42:00,,,9.4.1.3,1.0
25647f27-5419-4a7e-b206-f8421d254c9f,Adi Septian,https://play-lh.googleusercontent.com/a/ACg8ocJb9_uZu1Jdh2iKsqeKQOyOBEkj8PxjkU9qMjBGgrz4rGWaYQ=mo,keren game nya,5,0,9.4.1.4,2024-06-29 04:42:00,,,9.4.1.4,1.0
78ec735a-3e74-45e6-9612-c4160a57d282,Dandi Marvianto,https://play-lh.googleusercontent.com/a/ACg8ocIZvfcPTXW1dVoin6fBA8lgLdvwmSa1lFWs6lAtWXgU-dzRdA=mo,"Gamenya Bagus, Tolong Di Tingkatkan Lagi ya Semoga Game nya bisa Sukses dan Maju Ke Depannya Amin agar Bisa Menjadi Yang Terbaik Untuk Gamenya, Developer & Playernya Terima Kasih🙏:).",3,0,9.4.1.4,2024-06-29 04:42:00,,,9.4.1.4,1.0
dd1f29c3-d381-4bad-a29f-f07bfab9308d,Yadi Aja,https://play-lh.googleusercontent.com/a/ACg8ocKZhPnMcHAUliI9xytyAjK5I_KN4J2WG4-5HAU-9zv7px4i-w=mo,Bagus gamenya,5,0,9.4.1.3,2024-06-29 04:42:00,,,9.4.1.3,1.0
feac9297-514b-4c33-b6da-52ab58554d90,Alfalah Roso,https://play-lh.googleusercontent.com/a/ACg8ocJawcNH1olw6MdaYB-VEjAHh0Is79jBsadJPU-DpVqZoMD4PA=mo,Ok lumayan dan keren 👍,5,0,9.4.1.4,2024-06-29 04:42:00,,,9.4.1.4,1.0
e95b7389-c8d6-46b9-b18d-8a54557a4e72,Adit tya,https://play-lh.googleusercontent.com/a/ACg8ocIzVC_85ZRiOrh0JLaHiLv2d0PYeprbib8h82Jt7nUwG-OPZQ=mo,Game burik kaku gak bisa offline 👎 mending main ml bisa offline 👍,1,0,,2024-06-29 04:41:00,,,,0.0
7d0f861d-6f37-4968-a796-7fb481cb5c6a,Yudi Kurniawan,https://play-lh.googleusercontent.com/a/ACg8ocJMNQP4jOVA-Jmq74pNRPPbotBnKpI78YCjtlb1HMybvJi_Gw=mo,Banyak dark system,1,0,9.4.1.3,2024-06-29 04:40:00,"Hai
Sistem pemadanan perlawanan kami adalah berdasarkan pemain yang sama kumpulan dengan anda dan level skil keseluruhan. Keseronokan permainan ini ialah memilih taktik yang betul dalam perlawanan. Anda boleh memilih wira dan kelengkapan yang sesuai. Kami mengesyorkan supaya anda menggunakan mikrofon untuk bercakap dengan rakan sepasukan anda.
Jim",6/30/2024 3:49,9.4.1.3,0.0
3f875a7b-1802-4668-8636-8ad1f74c7386,Syifa Ramadani,https://play-lh.googleusercontent.com/a/ACg8ocKmNgIVh9dA0-Ajf2xzQuTLtusEMWpn-BH5eYx7Oy0EGZUeBw=mo,Keren👍,5,0,9.4.1.4,2024-06-29 04:39:00,,,9.4.1.4,1.0
7f17e09a-2920-41f8-aa4d-f470e5c3a0a8,Tamagaki Ryuuki,https://play-lh.googleusercontent.com/a-/ALV-UjVN4UXSpse7zE4bvNCRf3oykxOyPXDiHvPFK7AB9OjUXy-bUQQ,"Sistem matching nya parah di kasih musuh yg jago terus, sedangkan team sendiri banyak yang feed gk jauh beda dari game sebelah. Kalau begini terus yang ada game nya bakalan sepi",1,14,9.4.1.4,2024-06-29 04:39:00,"Hai pemain,
HOK perlu kerja sama tim. Pemilihan hero dan perlengkapan bisa memengaruhi pengalaman bermain game. Faktor seperti masalah komunikasi dan jaringan yang tidak stabil bisa mengakibatkan performa Match tunggal pemain berbeda dari evaluasi skill mereka. Kamu bisa coba bentuk tim dengan teman yang bisa bekerja sama.
Jim
Tim Litbang HoK",6/30/2024 3:49,9.4.1.4,0.0
b874eb48-30c5-48dc-8e60-e9e52f5378cc,Daifi Ibrahim,https://play-lh.googleusercontent.com/a/ACg8ocLsRLzMzh9qkdupmtgZi76K-0P4qCq_27THIjPCTLJqGF4Mnw=mo,menyenangkan,5,0,9.4.1.4,2024-06-29 04:39:00,,,9.4.1.4,1.0
acf9ba4b-b45f-4242-8026-bb5eeed1b3dc,5.ikadek dwi Adi primananda,https://play-lh.googleusercontent.com/a-/ALV-UjVTEU8GJohr5uad5XPBU5RBh18eHroNF0Qhok3NT9ha81dkIrrk,keren,5,0,9.4.1.4,2024-06-29 04:39:00,,,9.4.1.4,1.0
3af05502-9b23-4dce-8d5f-f50369f647b8,muhammad hasbi,https://play-lh.googleusercontent.com/a/ACg8ocJCSiA7ofYqWOe0ImuMEh_pBqnG-_GMWSvNqEKccsTGcBVS8A=mo,Parah..,1,0,9.4.1.3,2024-06-29 04:39:00,,,9.4.1.3,0.0
e00908c1-d4bf-4a03-826e-2bc9215bedb4,Kay,https://play-lh.googleusercontent.com/a-/ALV-UjXjWTTKdqSKSqeqKRXbgP7Tvzok2tDr8S8XfjV97HxZjrczL4uQ,Kurangin player tlol ny,4,0,9.4.1.4,2024-06-29 04:38:00,,,9.4.1.4,0.0
31024570-7169-4b86-9dcc-f51617208c43,Vikri Wicaksana,https://play-lh.googleusercontent.com/a/ACg8ocIalvyMJq1TZv6Z7EUFdmTu1GjOnbgDEOPjKd4hZeqvO0M2tg=mo,baguss,5,0,9.4.1.4,2024-06-29 04:38:00,,,9.4.1.4,1.0
85cac9be-52d9-41ae-82cc-05836122a46d,tompa japang,https://play-lh.googleusercontent.com/a-/ALV-UjWK3Yi0LGpwMYBNy1Sj14xM7XUl_pR_GwjCVtpnjTwjn4iKwAhp,"pas pemilihan hero, HP menjadi blank",3,0,9.4.1.4,2024-06-29 04:37:00,,,9.4.1.4,0.0
bbc8e7ac-d0fb-44d5-bf9a-f721d5bc15e7,KP - SUCI NINGRUM,https://play-lh.googleusercontent.com/a/ACg8ocJlIIM_FTq_tl9j59RbCJpUox7jNTt90l-dqmDOIT87_MyLgQ=mo,"sama aja kayak ML, pemain bot semua wkwk",1,0,9.4.1.3,2024-06-29 04:37:00,,,9.4.1.3,0.0
d758112a-abc8-465b-adb8-3dbace8fe527,Prisma Asyarifa,https://play-lh.googleusercontent.com/a/ACg8ocJyxETXmFtF64_4mfBtCtHFvgZrLK-RiT02_lEdYG3tktEkMA=mo,Sangattt tidak bagusss,1,0,,2024-06-29 04:37:00,"Hai pemain, 
Mohon maaf atas ketidakpuasan yang mungkin kamu alami. Dengan ini, kami meminta kamu untuk membagikan masukan dan saran kamu kepada layanan pelanggan dalam game kami secara detail. Yakinlah bahwa kami akan meningkatkan upaya kami untuk memberikan pengalaman bermain game yang lebih baik. 
David
Tim Litbang HoK",6/30/2024 3:50,,0.0
3124a8bf-58ef-4412-9fbe-779e908fd82e,ALDI RESTU PRINGGANA,https://play-lh.googleusercontent.com/a-/ALV-UjXC5NXbQBeTTZppkP_eK458CakDTdBhVKINSkUoGU-9Uwwa5oUX,Sempurna,5,0,9.4.1.4,2024-06-29 04:36:00,,,9.4.1.4,1.0
d5084340-78b4-4493-9df1-14a23c331895,Infinix Hot,https://play-lh.googleusercontent.com/a-/ALV-UjWhuIyOP1yuZ8M2oLTWCQQ9Cm7msgS2zd8T3D6_Btwqmk_IW6T2,Kerenn,5,0,9.4.1.3,2024-06-29 04:36:00,,,9.4.1.3,1.0
3f467133-6efc-4093-89d5-b142cc89c1f8,Doyok Wahyu,https://play-lh.googleusercontent.com/a/ACg8ocJzalf7eNVBRYHun2nUax697qmZNgf5Gxh-Bkexyp5FeTK4Qw=mo,gamenya bagus,5,0,9.4.1.4,2024-06-29 04:35:00,,,9.4.1.4,1.0
c2fa3484-f512-46f2-afd3-e3eae77f705f,Wahyudi yudi,https://play-lh.googleusercontent.com/a/ACg8ocJWJ6lXBK9F6ohulewFN5s-IJczcNMfQbCd1xZbacxcISwQaQ=mo,Game nya bagus,1,0,,2024-06-29 04:35:00,"Hai pemain, 
Kepuasan kamu adalah tujuan utama kami, dan terima kasih atas cinta dan dukungan kamu. Kami akan berusaha keras untuk mendapatkan rating bintang lima kamu. Jika kamu memiliki pertanyaan lain, hubungi dukungan pemain dalam game kami. Bersenang-senanglah dengan HoK.
David
Tim Litbang HoK",6/30/2024 3:50,,1.0
fb618642-3537-42d9-a064-569dddbb996a,Iqbal 3,https://play-lh.googleusercontent.com/a-/ALV-UjXKilO1YnNPp_KJQfTa3QRHrlmAWCcLEvrQ5CEhNzMbVxXFGw_L,lebih bagus dari game sebelah,5,0,9.4.1.4,2024-06-29 04:35:00,,,9.4.1.4,1.0
58e0c9e2-fc8c-4f92-b567-f87febeaf4f6,Zar Zarah,https://play-lh.googleusercontent.com/a/ACg8ocK1icVG9PNtMQNohh2fk7As5c743Y5Z1EyvJeMnKhffXEX6DQ=mo,ok,5,0,9.4.1.2,2024-06-29 04:34:00,,,9.4.1.2,1.0
6ec7e295-77db-4934-bf46-a4a218212420,Rahardian Ananda,https://play-lh.googleusercontent.com/a/ACg8ocIa9yuwTgXzHq7EQLzA0wLntId-KAwaXZe3pLl7OfP5wl_zSNA=mo,Sinyal bagus. Ringan,5,0,9.4.1.3,2024-06-29 04:32:00,,,9.4.1.3,1.0
e65420ee-a214-4b37-87d2-020e6f0d56cc,Mufida Rahma Khayati,https://play-lh.googleusercontent.com/a/ACg8ocKKTySjuKYvK3ZsHDrgCs_p7-ethfWn_VTjei1hIrEoWX_7kA=mo,Game nya bagus,5,0,9.4.1.4,2024-06-29 04:32:00,,,9.4.1.4,1.0
89c2a598-6d6a-4c78-b62f-187a52b489bb,Acep Ahmad,https://play-lh.googleusercontent.com/a-/ALV-UjVr4Z_9Qo-jsTMSFC2auKV0VPcKAJw3V5bAm17hGuJ5xWdrvi4,mantap,5,0,9.4.1.4,2024-06-29 04:32:00,,,9.4.1.4,1.0
